UltimateParentAccountID,Revenue,Employees,GlobalRegion,Industry,NAICSCode,NAICSCodeDescription,FirstPurchase,HoldingCompany
0015000000cJyLSAA0,2,3,North America,Insurance,524113,Direct Life Insurance Carriers ,12/23/2015,FALSE
0015000000cK7woAAC,2,2,North America,Media,711410,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",6/29/2018,FALSE
0015000000cK8csAAC,2,2,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,9/30/2014,FALSE
0015000000cK9p3AAC,2,6,North America,Professional & Business Services,541512,Computer Systems Design Services ,3/5/2021,FALSE
0015000000cKaXWAA0,2,2,North America,Retail,443142,Electronics Stores ,11/18/2020,FALSE
0015000000cKDqqAAG,1,4,North America,High Tech,511210,Software Publishers,2/9/2012,FALSE
0015000000cKEHMAA4,5,7,North America,Automotive,333618,Other Engine Equipment Manufacturing ,6/16/2011,FALSE
0015000000cKNAlAAO,3,3,North America,Healthcare,622110,General Medical and Surgical Hospitals ,6/30/2011,FALSE
0015000000cKR9IAAW,2,1,North America,Insurance,524113,Direct Life Insurance Carriers ,3/30/2021,FALSE
0015000000cL2AkAAK,2,4,North America,Healthcare,622110,General Medical and Surgical Hospitals ,12/21/2017,FALSE
0015000000cLAcLAAW,5,6,North America,Travel & Transportation,482111,Line-Haul Railroads ,3/9/2015,FALSE
0015000000cLh4GAAS,3,4,North America,Banking,523930,Investment Advice ,5/2/2012,FALSE
0015000000cLJ9MAAW,2,6,North America,High Tech,511210,Software Publishers,2/9/2016,FALSE
0015000000cLK49AAG,3,4,North America,Manufacturing,531110,Lessors of Residential Buildings and Dwellings ,1/31/2012,FALSE
0015000000cLKc0AAG,6,8,North America,Aerospace & Defense,336412,Aircraft Engine and Engine Parts Manufacturing ,7/18/2008,FALSE
0015000000cLOhMAAW,6,6,North America,Oil & Gas,447190,Other Gasoline Stations ,8/2/2011,FALSE
0015000000cLq0tAAC,1,4,North America,Healthcare,622110,General Medical and Surgical Hospitals ,8/14/2019,FALSE
0015000000cLsViAAK,2,5,EMEA,Manufacturing,333618,Other Engine Equipment Manufacturing ,5/6/2013,FALSE
0015000000cLvBeAAK,1,3,North America,High Tech,511210,Software Publishers,5/24/2012,FALSE
0015000000cLzVnAAK,4,6,North America,Consumer Products,311999,All Other Miscellaneous Food Manufacturing ,4/11/2012,FALSE
0015000000cM8GDAA0,6,8,EMEA,Wholesale,424410,General Line Grocery Merchant Wholesalers ,11/17/2011,FALSE
0015000000d2ObmAAE,4,6,APAC,Travel & Transportation,481111,Scheduled Passenger Air Transportation ,2/23/2012,FALSE
0015000000d2pRmAAI,6,7,North America,Consumer Products,312230,Tobacco Manufacturing ,10/25/2012,FALSE
0015000000d2QKnAAM,2,7,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,6/30/2019,FALSE
0015000000d2stQAAQ,3,6,North America,Travel & Transportation,481111,Scheduled Passenger Air Transportation ,6/14/2017,FALSE
0015000000d2t8iAAA,5,6,North America,Automotive,336111,Automobile Manufacturing ,5/30/2014,FALSE
0015000000d2tgHAAQ,1,4,North America,Banking,522298,All Other Nondepository Credit Intermediation ,10/4/2019,FALSE
0015000000d2ZGTAA2,2,2,North America,Banking,551111,Offices of Bank Holding Companies ,11/27/2018,FALSE
0015000000d3cQ2AAI,2,6,North America,Hospitality,445291,Baked Goods Stores ,7/24/2012,FALSE
0015000000d3gnyAAA,2,5,North America,Professional & Business Services,541219,Other Accounting Services ,12/28/2015,FALSE
0015000000d3HzrAAE,5,8,North America,Manufacturing,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing ,2/14/2019,FALSE
0015000000d3icQAAQ,1,6,North America,Professional & Business Services,561422,Telemarketing Bureaus and Other Contact Centers ,6/28/2011,FALSE
0015000000d3JR1AAM,4,5,APAC,Insurance,524126,Direct Property and Casualty Insurance Carriers ,9/30/2014,FALSE
0015000000d3k0BAAQ,4,6,EMEA,Wholesale,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers ,8/27/2019,FALSE
0015000000d3lJgAAI,2,5,North America,Retail,447190,Other Gasoline Stations ,12/18/2015,FALSE
0015000000d3swQAAQ,2,3,North America,Retail,316210,Footwear Manufacturing ,6/15/2012,FALSE
0015000000d3VdqAAE,1,4,North America,Healthcare,622110,General Medical and Surgical Hospitals ,2/10/2012,FALSE
0015000000d3yFNAAY,4,4,North America,Retail,445110,Supermarkets and Other Grocery (except Convenience) Stores ,4/24/2012,FALSE
0015000000d442NAAQ,6,8,EMEA,Retail,445110,Supermarkets and Other Grocery (except Convenience) Stores ,3/14/2012,FALSE
0015000000d4eV1AAI,6,8,North America,Banking,522110,Commercial Banking ,7/5/2013,FALSE
0015000000d4IEIAA2,1,3,North America,Retail,321918,Other Millwork (including Flooring) ,3/31/2016,FALSE
0015000000d4iFvAAI,6,7,EMEA,Banking,525910,Open-End Investment Funds ,8/25/2011,FALSE
0015000000d4IJcAAM,1,4,North America,Media,541810,Advertising Agencies,12/1/2010,FALSE
0015000000d4JOIAA2,2,4,North America,Consumer Products,315220,Men<92>s and Boys<92> Cut and Sew Apparel Manufacturing ,6/9/2021,FALSE
0015000000d4LusAAE,2,5,EMEA,Automotive,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing ",3/22/2021,FALSE
0015000000d4r8fAAA,3,5,North America,Manufacturing,322130,Paperboard Mills ,6/19/2019,FALSE
0015000000d4ugIAAQ,6,6,EMEA,Consumer Products,221118,Other Electric Power Generation ,4/18/2012,FALSE
0015000000d5050AAA,2,4,North America,Engineering Construction & Operation,236220,Commercial and Institutional Building Construction ,6/7/2013,FALSE
0015000000d534PAAQ,2,4,EMEA,Wholesale,424340,Footwear Merchant Wholesalers ,6/30/2017,FALSE
0015000000d54OUAAY,3,6,North America,Manufacturing,333111,Farm Machinery and Equipment Manufacturing ,6/27/2014,FALSE
0015000000d5aBxAAI,5,6,North America,Professional & Business Services,541211,Offices of Certified Public Accountants ,3/25/2015,FALSE
0015000000d5HCFAA2,3,6,North America,Banking,561450,Credit Bureaus,7/29/2008,FALSE
0015000000d5I84AAE,4,7,North America,Professional & Business Services,524210,Insurance Agencies and Brokerages ,1/28/2008,FALSE
0015000000d5I8OAAU,4,6,North America,Professional & Business Services,522110,Commercial Banking ,7/8/2013,FALSE
0015000000d5LEJAA2,1,2,North America,Banking,522310,Mortgage and Nonmortgage Loan Brokers ,3/15/2012,FALSE
0015000000d5LOnAAM,4,7,North America,Healthcare,622110,General Medical and Surgical Hospitals ,8/7/2013,FALSE
0015000000d5UTzAAM,4,7,North America,Hospitality,721110,Hotels (except Casino Hotels) and Motels ,3/31/2014,FALSE
0015000000d67lFAAQ,3,6,North America,Manufacturing,322220,Paper Bag and Coated and Treated Paper Manufacturing,6/20/2012,FALSE
0015000000dqy9QAAQ,5,8,North America,Government,921120,Legislative Bodies ,10/26/2009,FALSE
0015000000dqYGiAAM,3,5,North America,Wholesale,322220,Paper Bag and Coated and Treated Paper Manufacturing,2/12/2009,FALSE
0015000000dqzYpAAI,5,7,North America,Consumer Products,311930,Flavoring Syrup and Concentrate Manufacturing,4/17/2014,FALSE
0015000000dr1v4AAA,2,5,North America,Professional & Business Services,532210,Consumer Electronics and Appliances Rental,7/30/2010,FALSE
0015000000dr5j9AAA,2,4,Latin America,Consumer Products,312140,Distilleries ,4/17/2012,FALSE
0015000000drcjtAAA,6,7,North America,Retail,453210,Office Supplies and Stationery Stores ,9/11/2012,FALSE
0015000000dreNNAAY,2,4,EMEA,Consumer Products,312111,Soft Drink Manufacturing ,2/4/2014,FALSE
0015000000drKHKAA2,2,4,North America,High Tech,511210,Software Publishers,8/9/2018,FALSE
0015000000drlzgAAA,2,6,North America,Retail,448120,Women's Clothing Stores ,11/30/2012,FALSE
0015000000drztgAAA,1,4,North America,Healthcare,622110,General Medical and Surgical Hospitals ,6/13/2013,FALSE
0015000000ds1LAAAY,6,8,North America,Media,515120,Television Broadcasting,10/31/2007,FALSE
0015000000ds3DEAAY,1,4,EMEA,Media,541611,Administrative Management and General Management Consulting Services ,6/5/2018,FALSE
0015000000ds7rgAAA,1,4,North America,Consumer Products,115114,Postharvest Crop Activities (except Cotton Ginning) ,12/15/2015,FALSE
0015000000dsKCiAAM,3,2,North America,High Tech,334413,Semiconductor and Related Device Manufacturing ,11/12/2019,FALSE
0015000000dugalAAA,1,3,North America,Professional & Business Services,561990,All Other Support Services,11/29/2012,FALSE
0015000000duTioAAE,3,7,North America,Telecommunications,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,2/9/2011,FALSE
0015000000eBjFzAAK,2,5,EMEA,Professional & Business Services,561499,All Other Business Support Services ,6/19/2013,FALSE
0015000000eBk5GAAS,1,4,North America,Manufacturing,332311,Prefabricated Metal Building and Component Manufacturing ,12/14/2018,FALSE
0015000000eBkxeAAC,3,4,North America,Manufacturing,331420,"Copper Rolling, Drawing, Extruding, and Alloying",9/13/2019,FALSE
0015000000eBqZKAA0,4,6,EMEA,Manufacturing,561499,All Other Business Support Services ,1/15/2016,FALSE
0015000000eBy4fAAC,3,6,North America,Retail,442299,All Other Home Furnishings Stores ,5/18/2018,FALSE
0015000000eBYGtAAO,6,6,North America,Banking,523110,Investment Banking and Securities Dealing ,1/3/2012,FALSE
0015000000eBYTnAAO,4,7,North America,Telecommunications,517919,All Other Telecommunications ,8/14/2007,FALSE
0015000000eC0ZBAA0,6,8,EMEA,Banking,551112,Offices of Other Holding Companies ,1/11/2012,FALSE
0015000000eCbTRAA0,2,6,North America,Banking,531210,Offices of Real Estate Agents and Brokers,3/14/2019,FALSE
0015000000eCmsEAAS,1,5,North America,Education,611310,"Colleges, Universities, and Professional Schools ",12/23/2009,FALSE
0015000000eCYPeAAO,2,6,APAC,Government,926110,Administration of General Economic Programs ,10/22/2009,FALSE
0015000000edaOiAAI,1,4,APAC,Utilities,562219,Other Nonhazardous Waste Treatment and Disposal ,4/25/2016,FALSE
0015000000edaUUAAY,1,1,APAC,Engineering Construction & Operation,236115,New Single-Family Housing Construction (except For-Sale Builders) ,5/7/2020,FALSE
0015000000edkprAAA,5,8,North America,Hospitality,721110,Hotels (except Casino Hotels) and Motels ,2/17/2015,FALSE
0015000000edobdAAA,5,7,North America,Retail,446110,Pharmacies and Drug Stores ,2/27/2013,FALSE
0015000000edp2pAAA,2,5,North America,Healthcare,611110,Elementary and Secondary Schools ,10/13/2016,FALSE
0015000000ee0Y1AAI,5,7,North America,Manufacturing,334516,Analytical Laboratory Instrument Manufacturing ,11/20/2009,FALSE
0015000000eeFJBAA2,5,5,North America,Life Sciences,325414,Biological Product (except Diagnostic) Manufacturing ,12/22/2016,FALSE
0015000000eelZKAAY,2,5,North America,Healthcare,622110,General Medical and Surgical Hospitals ,12/20/2019,FALSE
0015000000eeMzcAAE,1,4,EMEA,Insurance,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers ",10/27/2016,FALSE
0015000000eeSvbAAE,3,8,EMEA,Banking,522110,Commercial Banking ,2/10/2015,FALSE
0015000000eeXTcAAM,4,6,North America,Banking,522110,Commercial Banking ,10/23/2012,FALSE
0015000000eeYnqAAE,3,7,APAC,High Tech,541511,Custom Computer Programming Services ,3/30/2016,FALSE
0015000000eselNAAQ,2,5,North America,Manufacturing,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing ",2/5/2014,FALSE
0015000000esI28AAE,2,4,North America,High Tech,334310,Audio and Video Equipment Manufacturing,12/29/2017,FALSE
0015000000essKRAAY,2,5,EMEA,Education,611310,"Colleges, Universities, and Professional Schools ",8/29/2007,FALSE
0015000000esVcQAAU,1,4,EMEA,Education,611310,"Colleges, Universities, and Professional Schools ",6/13/2012,FALSE
0015000000esY29AAE,6,7,North America,Life Sciences,325411,Medicinal and Botanical Manufacturing ,11/23/2010,FALSE
0015000000et5PXAAY,2,5,North America,Banking,525990,Other Financial Vehicles ,6/8/2012,TRUE
0015000000et9koAAA,4,6,North America,Telecommunications,517919,All Other Telecommunications ,6/29/2012,FALSE
0015000000etb1fAAA,4,4,North America,Oil & Gas,213112,Support Activities for Oil and Gas Operations ,9/4/2015,FALSE
0015000000etbx3AAA,2,5,North America,Telecommunications,517311,NA,1/24/2014,FALSE
0015000000etG47AAE,3,5,North America,Wholesale,311611,Animal (except Poultry) Slaughtering ,10/8/2013,FALSE
0015000000etPwuAAE,5,8,APAC,Retail,445110,Supermarkets and Other Grocery (except Convenience) Stores ,1/13/2017,FALSE
0015000000etRrhAAE,5,7,North America,Government,921110,Executive Offices ,12/20/2016,FALSE
0015000000etwhNAAQ,4,7,EMEA,Consumer Products,561499,All Other Business Support Services ,6/29/2017,FALSE
0015000000euzQ4AAI,6,7,North America,High Tech,519190,All Other Information Services,2/14/2013,FALSE
0015000000ev26rAAA,4,6,Latin America,Travel & Transportation,481111,Scheduled Passenger Air Transportation ,9/27/2012,FALSE
0015000000ev9uRAAQ,5,6,APAC,Banking,522110,Commercial Banking ,3/30/2012,FALSE
0015000000evOqgAAE,6,8,North America,Aerospace & Defense,336411,Aircraft Manufacturing ,10/24/2011,FALSE
0015000000evUjWAAU,4,6,APAC,Professional & Business Services,551112,Offices of Other Holding Companies ,7/13/2012,FALSE
0015000000evXOiAAM,1,4,North America,Education,611310,"Colleges, Universities, and Professional Schools ",6/15/2009,FALSE
0015000000fovPVAAY,6,6,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,1/2/2013,FALSE
0015000000fpJYTAA2,2,5,North America,Education,611310,"Colleges, Universities, and Professional Schools ",2/26/2008,FALSE
0015000000fpmHwAAI,1,3,North America,Wholesale,322220,Paper Bag and Coated and Treated Paper Manufacturing,7/1/2014,FALSE
0015000000fq5BWAAY,1,5,North America,Healthcare,622110,General Medical and Surgical Hospitals ,11/13/2012,FALSE
0015000000fqAWTAA2,2,5,North America,Professional & Business Services,541715,NA,9/10/2012,FALSE
0015000000fqdJHAAY,6,8,North America,Insurance,524126,Direct Property and Casualty Insurance Carriers ,10/26/2007,TRUE
0015000000fqdygAAA,6,8,North America,Healthcare,524114,Direct Health and Medical Insurance Carriers ,11/15/2010,FALSE
0015000000fqVH3AAM,5,8,North America,Retail,452319,NA,6/12/2017,FALSE
0015000000fqxieAAA,2,4,North America,Manufacturing,314110,Carpet and Rug Mills,11/17/2015,FALSE
0015000000fqXIeAAM,4,4,North America,Consumer Products,722513,Limited-Service Restaurants ,9/29/2016,FALSE
0015000000fqxJoAAI,4,6,North America,Insurance,524126,Direct Property and Casualty Insurance Carriers ,7/10/2012,FALSE
0015000000fqxwUAAQ,5,6,North America,Insurance,524114,Direct Health and Medical Insurance Carriers ,3/28/2019,FALSE
0015000000fqy0EAAQ,5,8,North America,Travel & Transportation,481111,Scheduled Passenger Air Transportation ,11/28/2012,FALSE
0015000000fr3A0AAI,4,6,North America,Manufacturing,326199,All Other Plastics Product Manufacturing ,5/27/2010,FALSE
0015000000frA3dAAE,4,5,North America,Automotive,336120,Heavy Duty Truck Manufacturing,3/12/2015,FALSE
0015000000frGbmAAE,4,7,North America,High Tech,334112,Computer Storage Device Manufacturing ,6/13/2011,FALSE
0015000000frhP1AAI,2,7,EMEA,Professional & Business Services,551112,Offices of Other Holding Companies ,12/14/2012,FALSE
0015000000fri3kAAA,2,5,North America,Professional & Business Services,541214,Payroll Services ,3/28/2018,FALSE
0015000000frYt7AAE,1,5,North America,Education,611310,"Colleges, Universities, and Professional Schools ",7/31/2014,FALSE
0015000000fs3DAAAY,1,3,North America,Telecommunications,517911,Telecommunications Resellers ,9/21/2012,FALSE
0015000000ftgIgAAI,4,5,North America,Utilities,221210,Natural Gas Distribution ,4/18/2011,FALSE
0015000000fXdLrAAK,6,7,North America,Insurance,524113,Direct Life Insurance Carriers ,3/23/2009,FALSE
0015000000fXmq8AAC,4,7,North America,Banking,522110,Commercial Banking ,7/21/2016,FALSE
0015000000GcbgnAAB,6,8,North America,High Tech,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing ,5/23/2007,FALSE
0015000000Gcbj3AAB,1,4,North America,Healthcare,623110,Nursing Care Facilities (Skilled Nursing Facilities) ,5/15/2007,FALSE
0015000000GcbjrAAB,1,3,North America,Banking,531110,Lessors of Residential Buildings and Dwellings ,6/21/2007,FALSE
0015000000Gcbk1AAB,1,3,North America,Consumer Products,325992,"Photographic Film, Paper, Plate, and Chemical Manufacturing ",2/14/2008,FALSE
0015000000GcbkOAAR,6,5,North America,Education,611310,"Colleges, Universities, and Professional Schools ",10/24/2007,FALSE
0015000000GcbkVAAR,5,6,North America,High Tech,334413,Semiconductor and Related Device Manufacturing ,5/2/2007,FALSE
0015000000GccNQAAZ,2,4,North America,Professional & Business Services,812990,All Other Personal Services ,9/5/2007,FALSE
0015000000HJL4dAAH,6,8,North America,Banking,522110,Commercial Banking ,6/17/2008,FALSE
0015000000HJL9oAAH,4,5,North America,Banking,523930,Investment Advice ,8/9/2007,FALSE
0015000000HJPwuAAH,6,6,North America,Insurance,524126,Direct Property and Casualty Insurance Carriers ,12/9/2011,FALSE
0015000000HJPwyAAH,2,6,North America,Consumer Products,339930,"Doll, Toy, and Game Manufacturing",7/27/2010,FALSE
0015000000HN9D0AAL,4,6,North America,High Tech,333242,Semiconductor Machinery Manufacturing ,12/9/2016,FALSE
0015000000huCLdAAM,3,3,North America,High Tech,531110,Lessors of Residential Buildings and Dwellings ,1/18/2016,FALSE
0015000000hVCH9AAO,1,2,North America,Utilities,486210,Pipeline Transportation of Natural Gas,12/7/2018,FALSE
0015000000hVCUCAA4,2,4,North America,Banking,522110,Commercial Banking ,2/14/2013,FALSE
0015000000hVlV5AAK,5,8,EMEA,Professional & Business Services,523991,"Trust, Fiduciary, and Custody Activities ",6/11/2007,FALSE
0015000000hVSU3AAO,1,3,North America,High Tech,511210,Software Publishers,12/17/2012,FALSE
0015000000hW4XXAA0,4,7,North America,Travel & Transportation,561510,Travel Agencies,8/1/2007,FALSE
0015000000hW5AmAAK,1,4,North America,Manufacturing,321911,Wood Window and Door Manufacturing ,8/14/2015,FALSE
0015000000hWbMlAAK,3,3,North America,Engineering Construction & Operation,237110,Water and Sewer Line and Related Structures Construction ,1/8/2019,FALSE
0015000000hWrz8AAC,2,6,North America,Professional & Business Services,812210,Funeral Homes and Funeral Services ,6/8/2012,FALSE
0015000000hY0WjAAK,6,7,EMEA,Telecommunications,517110,Wired Telecommunications Carriers ,6/3/2013,FALSE
0015000000hY1gJAAS,5,6,North America,Government,921110,Executive Offices ,8/27/2009,FALSE
0015000000hYef4AAC,2,1,North America,Insurance,524113,Direct Life Insurance Carriers ,12/20/2019,FALSE
0015000000hYfjLAAS,5,7,North America,Life Sciences,325412,Pharmaceutical Preparation Manufacturing ,11/12/2007,FALSE
